125	21.4.10	"Böttler"	"10b104"	"10b104st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	66,9%	"<nip>Silber + text. ZnO"					
126	21.4.10	"Böttler"	"10b104"	"10b104t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	66,7%	"<nip>text. ZnO"					
127	21.4.10	"Böttler"	"10b119"	"10b119st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	76,8%	"<nip>Silber + text. ZnO"					
128	21.4.10	"Böttler"	"10b119"	"10b119t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	68,4%	"<nip>text. ZnO"					
129	21.4.10	"Böttler"	"10b122"	"10b122st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	69,2%	"<nip>Silber + text. ZnO"					
130	21.4.10	"Böttler"	"10b122"	"10b122t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	67,6%	"<nip>N996text. ZnO"					
131	21.4.10	"Böttler"	"10b133"	"10b133st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	66,4%	"<nip>Silber + text. ZnO"					
132	21.4.10	"Böttler"	"10b092"	"10b092st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	69,7%	"<nip>Silber + text. ZnO"					
133	21.4.10	"Böttler"	"10b033"	"10b033st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	71,4%	"<nip>Silber + text. ZnO"					
134	21.4.10	"Böttler"	"10b146"	"10b146st1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	69,9%	"<nip>Silber + text. ZnO"					
135	21.4.10	"Grootoonk"	"10b121"	"10b116-16t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	4,9%	"<pin> an Zelle 16"					
136	21.4.10	"Grootoonk"	"10b121"	"10b121-3t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	20,0%	"<pin> an Zelle 3"					
137	22.4.10	"Grootoonk"	"10b108"	"10b108-18t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	31,0%	"<pin> an Zelle 18"					
138	22.4.10	"Grootoonk"	"10b108"	"10b109-6t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	68,3%	"<pin> an Zelle 6"					
139	22.4.10	"Grootoonk"	"10b097"	"10b097-14t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	48,3%	"<pin> an Zelle 14"					
140	22.4.10	"Grootoonk"	"10b097"	"10b095-4t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	44,0%	"<pin> an Zelle 4"					
141	22.4.10	"Grootoonk"	"10b148"	"10b148-6t1"	"ZnO geätzt"	668,00	647	200	10	30,00	40,00	71,1%	"<pin> an Zelle 6"					
142	22.4.10	"Sellmer"	"10c049"	"10c049c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	80,0%						
143	22.4.10	"Sellmer"	"10c048"	"10c048c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	70,2%						
144	22.4.10	"Sellmer"	"10c047"	"10c047c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	60,7%						
145	22.4.10	"Sellmer"	"10c046"	"10c046c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	45,4%						
146	26.4.10	"Schicho"	"08L-1215"	"08L-1215t1"	"ZnO geätzt"	500,00	488	150	13	30,00	40,00	84,8%						
147	28.4.10	"Michard"	"10p065"	"10p065c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	72,7%						
148	28.4.10	"Michard"	"10p066"	"10p066c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	27,1%						
149	28.4.10	"Michard"	"10p067"	"10p067c1"	"Corning 1.1mm"	668,00	647	200	10	30,00	40,00	27,0%						
150	29.4.10	"Wördenweber"	"10d103-1"	"10d103-1t1"	"ZnO geätzt"	668,00	647	200	10	30,00	35,00	7,7%	"<pin>Silber + text. ZnO"					
