Nr.	Datum	Operator	Schicht	Kammer	vSubstr LQ	Pendel#	H2	SiH4	SC	TMB	CH4	CO2	PH3	Gas?	Gasfluss	t	p	P	Pump nach	f	del	Ts	Th	Th depo	Subst	Subst	Anzahl	Pr	CL	CT	UDC	Basis p	d	R	?d/d¯	Deplet	R dyn	h	FF	Voc	jsc	Rs	FF rot	jsc rot	FF blau	jsc blau	j0	n	Reflekt	Anneal	sd nT	sd vT/oT	sph	Photosens	Krist (%)	Krist (%)	Sims [O]	Sims [C]	Sims [N]	Sims [B]	Sims [?]	PDS E04	PDS a 1,2	H2	SiH4	TMB	CH4	CO2	PH3		Bemerkung					Hilfe-Spalten					
					(m/s)	LQ	(sccm)	(sccm)	(%)	(sccm)	(sccm)	(sccm)	(sccm)		(sccm)	(s)	(mbar)	(W)	Schicht (s)	(Hz)	(mm)	(°C)	(°C)	(°C)	Größe	Material	Gläser	(W)			(V)	(mbar)	(nm)	(Å/s)	(%)	(%)	(nm·m/min)	(%)	(%)	(mV)	(mA/cm²)	(W)	(%)	(mA/cm²)	(%)	(mA/cm²)	(mA/cm²)	(-)			(S/cm)	(S/cm)	(S/cm)	(-)	488 nm	647 nm	(cm-3)	(cm-3)	(cm-3)	(cm-3)	(cm-3)	(eV)	eV (cm-1)	Cal sccm	Cal sccm	Cal sccm	Cal sccm	Cal sccm	Cal sccm				Größe	Material		DS-Zeile	Leitf-Zeile	Cryst-Zeile	Sims-Zeile	PDS-Zeile	Cal-Zeile
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
																																	221.67																																											#NV	#NV	#NV	#NV	#NV	#NV
10D702	02.09.2010	JW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	Corning	3					9.00E-07	23.58	1.15	16.15	8.28															4.74E-12	7.99E-12	1.13E-06	2.38E+05										1053.95	49.44						std i-Schicht					1128	27	#NV	#NV	#NV	62
10D702	02.09.2010	JW	a(i)	1			329	80	13							1520	4	33		13.56		180		267	10x10	Corning	3		812	128			252.09	1.66	16.15	11.94															4.74E-12	7.99E-12	1.13E-06	2.38E+05										330.74	49.44						Asahi U auf Pos 1					1128	27	#NV	#NV	#NV	62
																																	275.67																																											#NV	#NV	#NV	#NV	#NV	#NV
10D703	03.09.2010	JW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56			270		Dummy	Übrig			814	125																																		581.61	57.47				14.17		n-Schicht + p-Schicht auf Dummy direkt vor i-Schicht --> Verschleppung PH3?					#NV	#NV	#NV	#NV	#NV	62
10D704	03.09.2010	JW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56			270		Dummy	Übrig			817	126																																		280.31	25.74	7.68	23.13				Asahi U auf Pos 1					#NV	#NV	#NV	#NV	#NV	62
10D705	03.09.2010	JW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	Corning	3					9.00E-07	23.58	1.15	16.75	8.28															6.39E-12	5.03E-12	1.18E-06	1.84E+05										1053.95	49.44											1132	31	#NV	#NV	#NV	62
10D705	03.09.2010	JW	a(i)	1			329	80	13							1520	4	33		13.56		180		269	10x10	Corning	3		811	127			252.09	1.66	16.75	11.94															6.39E-12	5.03E-12	1.18E-06	1.84E+05										330.74	49.44											1132	31	#NV	#NV	#NV	62
																																	275.67																																											#NV	#NV	#NV	#NV	#NV	#NV
10D706	03.09.2010	TZ	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	5		814	126		9.00E-07	9	1.8		24.89		8.69	72.2	887	13.56	5.6	74.2	3.97	74.2	3.04	1.63E-09	1.53	Ag-1	30' 160°C														280.31	25.74	7.68	23.13			1,4,7,5,6	dynamische a-Si Zelle analog zu 10D499					#NV	#NV	#NV	#NV	#NV	62
10D707	03.09.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			851	123								8.88	73.4	888	13.62	5.5	74.7	4.05	74.9	3.01	9.32E-10	1.48	Ag-4	30' 160°C																		207.95			10D706-5 gebrochen (Zelle 27 mittendurch)					#NV	#NV	#NV	#NV	#NV	62
10D708	03.09.2010	TZ	a(i)	2	0.015	21	600	250	20.49							560	1.5	50 / 52		60		180+-1		328	10x10	Asahi-U	5		562 / 494	135 / 207		9.00E-07	353.39	6.31	6.4	14.54	15.15	8.73	72.6	889	13.53	5.9	73.8	3.97	74.5	3.03	2.36E-09	1.56	Ag-7	30' 160°C														599.51	154.49											928	#NV	#NV	#NV	#NV	62
10D709	03.09.2010	TZ	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	Asahi-U	5		792	128		9.00E-07	15.22	1.79		11.08		9.37	72.7	880	14.64	5.2	74.2	5.06	74.4	2.99	9.79E-19	1.48	ZnO/Ag-5	30' 160°C														581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D710	03.09.2010	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig			847	124								9.35	72	886	14.66	5.8	73.5	5.05	74.3	3.01	1.11E-09	1.49	ZnO/Ag-6	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
																																	377.6																																											#NV	#NV	#NV	#NV	#NV	#NV
10D711	06.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56		180			10x10	ZnO	7		808	127		9.00E-07																																280.31	25.74	7.68	23.13				Standard a-Si-Zelle					#NV	#NV	#NV	#NV	#NV	62
10D712	06.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			851	123																																						207.95			6 Substrate ZnO (E. Bunte), 1 Substrat AsahiU (Xuxu)					#NV	#NV	#NV	#NV	#NV	62
10D713	06.09.2010	DW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	ZnO	7					9.00E-07																																1053.95	49.44											932	#NV	#NV	#NV	#NV	62
10D713	06.09.2010	DW	a(i)	1			329	80	13							1520	4	33		13.56		180		269	10x10	ZnO	7		810	127																																		330.74	49.44											932	#NV	#NV	#NV	#NV	62
10D714	06.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	ZnO	7		785	129																																		581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D715	06.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			845	125																																						207.95								#NV	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D716	07.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		24.89		7.69	71.2	756	14.29	5.9	73.4	4.36	75.9	3.13	5.94E-10	1.22	Ag-1	40' 160°C														280.31	25.74	7.68	23.13			1,5,6	Jan Spezial: Zelle mit Zwischenbehandlung wie 10D700					#NV	#NV	#NV	#NV	#NV	62
10D717	07.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56			270		Dummy	Übrig						2.00E-06						7.93	72.7	761	14.34	5.4	75.1	4.48	75	3.11	3.57E-10	1.21	Ag-5	40' 160°C														581.61	57.47				14.17		Dummy-n-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D718	07.09.2010	DW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	Asahi-U	3					9.00E-07	23.58	1.15	0.4	8.28		8.5	72.4	762	15.41	4.8	74.6	5.49	76.1	3.1	4.32E-10	1.2	ZnO/Ag-6	30' 160°C														1053.95	49.44											936	#NV	#NV	#NV	#NV	62
10D718	07.09.2010	DW	a(i)	1			329	80	13							1520	4	33		13.56		180		269	10x10	Asahi-U	3						327.54	2.15	0.4	15.51																												330.74	49.44											936	#NV	#NV	#NV	#NV	62
10D719	07.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	Asahi-U	3						15.22	1.79		11.08																												581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D720	07.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										207.95								#NV	#NV	#NV	#NV	#NV	62
																																	351.76																																											#NV	#NV	#NV	#NV	#NV	#NV
10D721	07.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		812	127		9.00E-07	9	1.8		24.89		8.3	69.8	860	13.83	8.1	73.4	4.4	72.3	2.94	2.24E-09	1.49	Ag-1	30' 160°C														280.31	25.74	7.68	23.13			1,5,6	Jan Spezial: Zelle mit Zwischenbehandlung wie 10D703					#NV	#NV	#NV	#NV	#NV	62
10D722	07.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56			270		Dummy	Übrig			810	126		2.00E-06						8.22	71.8	854	13.42	5.4	74.2	4.39	71.1	2.85	1.42E-09	1.44	Ag-5	30' 160°C														581.61	57.47				14.17		Dummy-n-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D723	07.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56			270		Dummy	Übrig						2.00E-06						9.18	71.6	860	14.89	5.2	74.7	5.43	72.9	2.87	1.50E-09	1.45	ZnO/Ag-6	30' 160°C														280.31	25.74	7.68	23.13				Dummy-p-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D724	07.09.2010	DW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	Asahi-U	3		815	126		9.00E-07	23.58	1.15	2.21	8.28																												1053.95	49.44											940	#NV	#NV	#NV	#NV	62
10D724	07.09.2010	DW	a(i)	1			329	80	13							1520	4	33		13.56		180			10x10	Asahi-U	3		810	127			293.21	1.93	2.21	13.89																												330.74	49.44											940	#NV	#NV	#NV	#NV	62
10D725	07.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		787	129			15.22	1.79		11.08																												581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D726	07.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										207.95								#NV	#NV	#NV	#NV	#NV	62
																																	341																																											#NV	#NV	#NV	#NV	#NV	#NV
10D727	08.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3		808	127		9.00E-07	9	1.8		24.89		9.09	73.9	892	13.79	5.4	75.5	4.24	76.2	2.96			Ag-1	30' 160°C														280.31	25.74	7.68	23.13			1,5,6	Jan Spezial: Zelle mit Zwischenbehandlung wie 10D703, aber mit CO2 Plasma vor i-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D728	08.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56			270		Dummy	Übrig			808	126		2.00E-06						8.83	74.1	871	13.68	5	75.9	4.29	75.5	2.89	6.78E-10		Ag-5	30' 160°C														581.61	57.47				14.17		Dummy-n-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D729	08.09.2010	DW	a(p)	1			278	41	8.41	6.1	28					50	4	27		13.56			270		Dummy	Übrig			813	126		2.00E-06						8.89	73.8	880	13.68	4.8	75.5	4.32	76.1	2.89	6.27E-10	1.44	ZnO/Ag-6	30' 160°C														280.31	25.74	7.68	23.13				Dummy-p-Schicht					#NV	#NV	#NV	#NV	#NV	62
10D730	08.09.2010	DW	CO2	1								200				120	6	180		13.56			270		Dummy	Übrig			850	123																																						207.95			Substrat 6 wirklich mit ZnO/Ag???					#NV	#NV	#NV	#NV	#NV	62
10D731	08.09.2010	DW	a(i)	1			1056	80	4.48							205	4	33		13.56		180			10x10	Asahi-U	3					9.00E-07	23.58	1.15	1.93	8.28																												1053.95	49.44											1092	#NV	#NV	#NV	#NV	62
10D731	08.09.2010	DW	a(i)	1			329	80	13							1520	4	33		13.56		180		271	10x10	Asahi-U	3		809	127			313.54	2.06	1.93	14.85																												330.74	49.44											1092	#NV	#NV	#NV	#NV	62
10D732	08.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	Asahi-U	3		791	128			15.22	1.79		11.08																												581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D733	08.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig			846	125																																						207.95								#NV	#NV	#NV	#NV	#NV	62
																																	361.33																																											#NV	#NV	#NV	#NV	#NV	#NV
10D735	09.09.2010	DW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07	19.8	1.1		72.51		7.11	70.7	513	19.58	3.1	71.5	10.19	71.1	2.77	1.29E-05	1.43	Ag-1	30' 160°C														2987.47	5.4	1.04				1,5,6	Std µc-Si Zelle --> weniger Leistung in i-Schicht (neuer Einsatz!)					#NV	#NV	#NV	#NV	#NV	62
10D736	09.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.32	69.8	518	23.02	3.1	71.6	13.55	71.4	2.7	7.94E-06	1.39	ZnO/Ag-5	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
10D737	09.09.2010	DW	µc(i)	1			3000	52	1.06							2580	12.5	520		13.56		180			10x10	ZnO	3					9.00E-07	1393.99	5.4	1.47	59.84		8.1	69.4	515	22.67	3.2	71	13.29	70.6	2.7	1.52E-05	1.45	ZnO/Ag-6	30' 160°C														2987.47	32.13											968	#NV	#NV	#NV	#NV	62
10D738	09.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	ZnO	3						15.22	1.79		11.08																												581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D739	09.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										207.95								#NV	#NV	#NV	#NV	#NV	62
																																	1429																																											#NV	#NV	#NV	#NV	#NV	#NV
10D740	09.09.2010	DW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	5		758	130		9.00E-07	19.8	1.1		72.51		4.7	67.6	451	15.26	3.7	67.8	6.81	67	2.77	1.35E-04	1.53	Ag-1	30' 160°C														2987.47	5.4	1.04				1,4,7,5,6						#NV	#NV	#NV	#NV	#NV	62
10D741	09.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig	5		844	124								4.72	67.4	449	15.59	3.5	67.4	6.83	66.5	2.82	1.77E-04	1.56	Ag-4	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
10D742	09.09.2010	DW	µc(i)	2	0.015	56	2000	68	2.04							1493.333333	4	180 / 200		60		180+-2			10x10	ZnO	5		548 / 492	138 / 200		9.00E-07	572.74	3.84	4.25	32.48	9.2	4.77	67.9	451	15.6	3.5	67.5	6.95	66.2	2.77	1.19E-04	1.5	Ag-7	30' 160°C														2016.27	42.02						i-Schicht vorzeitig abgebrochen, Zieldicke nicht erreicht					1272	#NV	#NV	#NV	#NV	62
10D743	09.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	ZnO	5		796	130		9.00E-07	15.22	1.79		11.08		5.7	63.6	451	19.87	4.1	65.9	10.41	66.2	2.88	2.54E-04	1.64	ZnO/Ag-5	30' 160°C														581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D744	09.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig	5		846	124																			ZnO/Ag-6	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
																																	607.75																																											#NV	#NV	#NV	#NV	#NV	#NV
10D745	10.09.2010	DW	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	5		763	128		9.00E-07	19.8	1.1		72.51		4.92	65.4	437	17.19	3.6	65	7.88	65.9	2.93	1.22E-04	1.46	Ag-1	30' 160°C														2987.47	5.4	1.04				1,4,7,5,6						#NV	#NV	#NV	#NV	#NV	62
10D746	10.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig	5		847	124								4.87	62.9	432	17.91	3.6	62	8.46	60.9	2.96	4.42E-02	2.96	Ag-4	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
10D747	10.09.2010	DW	µc(i)	2	0.015	104	2000	68	2.04							2773.333333	4	180 / 200		60		180+-2		311	10x10	ZnO	5		563 / 494	127 / 198		9.00E-07	1074.99	3.88	3.53	32.83	9.3	5.02	64.4	441	17.67	2.9	63.6	8.29	65.4	2.94	2.37E-04	1.56	Ag-7	30' 160°C														2016.27	42.02											964	#NV	#NV	#NV	#NV	62
10D748	10.09.2010	DW	a(n)	1			582	93	8.99				22.7			85	4	34		13.56		180			10x10	ZnO	5		793	129		9.00E-07	15.22	1.79		11.08		6.29	63.5	447	22.17	3.2	64.4	12.24	63	3.05	4.05E-04	1.65	ZnO/Ag-5	30' 160°C														581.61	57.47				14.17							#NV	#NV	#NV	#NV	#NV	62
10D749	10.09.2010	DW	CO2	1								200				120	6	180		13.56					Dummy	Übrig	5		845	125								5.99	63.2	443	21.37	3.2	64.4	11.61	64.9	3.02	2.63E-04	1.62	ZnO/Ag-6	30' 160°C																		207.95								#NV	#NV	#NV	#NV	#NV	62
																																	1110																																											#NV	#NV	#NV	#NV	#NV	#NV
10D750	13.09.2010	DW	a(i)	2	0	0	250	400	49.46							420	1	50 / 55		60					10x10	Corning	6		555 / 469	144 / 236		9.00E-07	251.17	5.98	6.67	8.61																												252.61	247.18						statische Depo in PC2 (Abscheiderate ermitteln / Homogenität), Master leicht am Arbeiten					996	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D751	14.09.2010	TZ	a(i)	2	0	0	300	320	39.56							500	1	50 / 55		60					10x10	Corning	6		574 / 485	128 / 213		9.00E-07	273.5	5.47	3.12	9.84																												302.06	197.74						statische Depo in PC2 (Abscheiderate ermitteln / Homogenität)					1024	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D752	14.09.2010	TZ	a(i)	2	0	0	350	240	29.67							650	1	50 / 55		60					10x10	Corning	6		592 / 522	109 / 176		9.00E-07	293.17	4.51	1.87	10.82																												351.52	148.31						statische Depo in PC2 (Abscheiderate ermitteln / Homogenität)					1052	#NV	#NV	#NV	#NV	62
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D753	14.09.2010	TZ	a(i)	2	0	0	400	160	19.78							900	1	50 / 55		60					10x10	Corning	6		608 / 547	99 / 156		9.00E-07	338.33	3.76	2.52	13.53																												401.01	98.87						statische Depo in PC2 (Abscheiderate ermitteln / Homogenität)					1080	#NV	#NV	#NV	#NV	62
																																																																							MFC-Kalibrierung					#NV	#NV	#NV	#NV	#NV	#NV
10D754	15.09.2010	TZ	a(i)	1			329	69	11.44							2700	4	33		13.56		180		267	10x10	Asahi-U	9		798	128		9.00E-07																																330.59	42.69						Blindbeschichtung alter Carrier					#NV	#NV	#NV	#NV	#NV	74
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
10D755	16.09.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3		766	128		9.00E-07	19.8	1.1		72.63		7.13	69.8	507	20.12	3.1	70.5	10.48	68.9	2.97	3.18E-05	1.51	Ag-1	30' 160°C						64.8								2993.51	5.39	1.05				1,5,6	"in-situ H2-Plasma, instead of ex-situ CO2-Plasma; 12,5 mbar / 100 W"					#NV	#NV	192	#NV	#NV	74
10D756	16.09.2010	TM	H2	1			3000									30	12.5	100		13.56					10x10	ZnO	3		788	131								7.58	66.3	498	22.95	3.7	68.5	13.57	68.2	2.82	2.94E-05	1.49	ZnO/Ag-5	30' 160°C														2993.51							pos. 6 / cell 31: 1000h of LID 7.3* % stable					#NV	#NV	#NV	#NV	#NV	74
10D757	16.09.2010	TM	µc(i)	1			3000	52	1.06							2580	12.5	555		13.56		180		241	10x10	ZnO	3		755	129		9.00E-07	1408.49	5.46	1.84	60.39		7.69	67	497	22.97	3.4	69	13.44	68.3	2.84	2.94E-05	1.5	ZnO/Ag-6	30' 160°C														2993.51	32.17						7.3* / 68 / 492 / 21.7 					1096	#NV	#NV	#NV	#NV	74
10D758	16.09.2010	TM	a(n)	1			582	93	8.96				22.7			85	4	34		13.56		180			10x10	ZnO	3		797	128			15.22	1.79		11.07																												584.8	57.54				14.2							#NV	#NV	#NV	#NV	#NV	74
10D759	16.09.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			845	125																																						207.98								#NV	#NV	#NV	#NV	#NV	74
																																	1443.5																																											#NV	#NV	#NV	#NV	#NV	#NV
10D760	16.09.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3		758	130		9.00E-07	19.8	1.1		72.63		6.67	69.8	498	19.18	3.4	71.7	10.11	70	2.71	1.09E-05	1.36	Ag-1	30' 160°C						62.9								2993.51	5.39	1.05				1,5,6	"in-situ H2-Plasma, instead of ex-situ CO2-Plasma; 4 mbar / 30 W"					#NV	#NV	196	#NV	#NV	74
10D761	16.09.2010	TM	H2	1			300									30	4	30		13.56					10x10	ZnO	3		816	128								6.36	68.5	492	18.88	3.3	69.1	10.04	65.1	2.68	2.75E-04	1.83	Ag-5	30' 160°C														301.45							viele Shunts auf Pos 1 und 5					#NV	#NV	#NV	#NV	#NV	74
10D762	16.09.2010	TM	µc(i)	1			3000	52	1.06							2580	12.5	555		13.56		180		242	10x10	ZnO	3		754	130		9.00E-07	1421.99	5.51	3.36	60.97		7.14	65.9	487	22.29	3.6	69	13.3	69.3	2.63	8.30E-06	1.33	ZnO/Ag-6	30' 160°C														2993.51	32.17											1100	#NV	#NV	#NV	#NV	74
10D763	16.09.2010	TM	a(n)	1			582	93	8.96				22.7			85	4	34		13.56		180			10x10	ZnO	3		799	128			15.22	1.79		11.07																												584.8	57.54				14.2							#NV	#NV	#NV	#NV	#NV	74
10D764	16.09.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			845	125																																						207.98								#NV	#NV	#NV	#NV	#NV	74
																																	1457																																											#NV	#NV	#NV	#NV	#NV	#NV
10D765	17.09.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3		764	128		9.00E-07	19.8	1.1		72.63		6.96	71.3	507	19.25	2.9	71.9	10.08	70.6	2.73	1.85E-05	1.45	Ag-1	30' 160°C						63.7								2993.51	5.39	1.05				1,5,6	µc-Si Zelle, no CO2, no pumping (5E-6 mbar), no temperature stabilization before i-layer --> Tmax = 190°C					#NV	#NV	200	#NV	#NV	74
10D766	17.09.2010	TM	µc(i)	1			3000	52	1.06							2580	12.5	555		13.56		180		240	10x10	ZnO	3		758	128		5.00E-06	1447.99	5.61	1.69	62.08		7.38	67.6	498	21.92	3.5	69.5	12.92	68.7	2.66	1.61E-05	1.39	ZnO/Ag-5	30' 160°C														2993.51	32.17						pos. 6 / cell 31: 1000h of LID 7.5* % stable					1104	#NV	#NV	#NV	#NV	74
10D767	17.09.2010	TM	a(n)	1			582	93	8.96				22.7			85	4	34		13.56		180			10x10	ZnO	3		801	128			15.22	1.79		11.07		8.02	68.6	505	23.14	2.8	70.3	13.49	69.3	2.8	2.83E-05	1.48	ZnO/Ag-6	30' 160°C														584.8	57.54				14.2		7.5* / 67.3 / 485 / 23.0					#NV	#NV	#NV	#NV	#NV	74
10D768	17.09.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			846	124																																						207.98								#NV	#NV	#NV	#NV	#NV	74
																																	1483																																											#NV	#NV	#NV	#NV	#NV	#NV
10D769	17.09.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3		761	129		9.00E-07	19.8	1.1		72.63		6.45	67.3	484	19.79	2.9	68	10.57	62.8	2.74	5.26E-04	1.89	Ag-1	30' 160°C						64.7								2993.51	5.39	1.05				1,5,6	"in-situ H2-Plasma, instead of ex-situ CO2-Plasma; 12,5 mbar / 100 W"					#NV	#NV	204	#NV	#NV	74
10D770	17.09.2010	TM	H2	1			3000									30	12.5	100		13.56					10x10	ZnO	3		785	131																																		2993.51							Pos 5 missing in Lissy					#NV	#NV	#NV	#NV	#NV	74
10D771	17.09.2010	TM	µc(i)	1			3000	53	1.08							2580	12.5	555		13.56		180		240	10x10	ZnO	3		754	130		9.00E-07	1431.99	5.55	0	60.24		7.19	67.1	487	22.01	3.1	69.9	13.16	68.2	2.58	6.75E-06	1.27	ZnO/Ag-6	30' 160°C														2993.51	32.79						i-layer with more SiH4 than 10D755					1108	#NV	#NV	#NV	#NV	74
10D772	17.09.2010	TM	a(n)	1			582	93	8.96				22.7			85	4	34		13.56		180			10x10	ZnO	3		798	128			15.22	1.79		11.07																												584.8	57.54				14.2							#NV	#NV	#NV	#NV	#NV	74
10D773	17.09.2010	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig			843	126																																						207.98								#NV	#NV	#NV	#NV	#NV	74
																																	1467																																											#NV	#NV	#NV	#NV	#NV	#NV
10D774	20.09.2010	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3		767	128		9.00E-07	19.8	1.1		72.63		6.77	70.8	508	18.82	3	71.6	10.07	69.2	2.62	4.86E-05	1.6	Ag-1	30' 160°C						61.2								2993.51	5.39	1.05				1,5,6	µc-Si Zelle, no CO2, no pumping (5E-6 mbar), no temperature stabilization before i-layer --> Tmax = 190°C					#NV	#NV	208	#NV	#NV	74
10D775	20.09.2010	TM	µc(i)	1			3000	53	1.08							2580	12.5	555		13.56		180		240	10x10	ZnO	3		758	128		5.00E-06	1442.99	5.59	3.61	60.7		7.62	68.9	505	21.92	3.2	70.4	13.01	68.9	2.6	1.76E-05	1.42	ZnO/Ag-5	30' 160°C														2993.51	32.79						i-layer with more SiH4 than 10D765					1112	#NV	#NV	#NV	#NV	74
